天津电信-组播1,#group#
金鹰纪实,http://60.172.83.201:8686/rtp/238.1.79.9:4184
茶频道,http://60.172.83.201:8686/rtp/238.1.79.30:4352
快乐垂钓,http://60.172.83.201:8686/rtp/238.1.79.31:4360
金鹰卡通,http://60.172.83.201:8686/rtp/238.1.78.100:6672
卡酷少儿,http://60.172.83.201:8686/rtp/238.1.78.97:6648
肥西新闻综合,http://60.172.83.201:8686/rtp/238.1.78.185:7352
黄山新闻综合,http://60.172.83.201:8686/rtp/238.1.78.130:6912
黄山文旅频道,http://60.172.83.201:8686/rtp/238.1.78.131:6920
旌德新闻综合,http://60.172.83.201:8686/rtp/238.1.78.215:7592
霍邱新闻综合,http://60.172.83.201:8686/rtp/238.1.78.119:6824
六安综合频道,http://60.172.83.201:8686/rtp/238.1.78.144:7024
六安社会生活,http://60.172.83.201:8686/rtp/238.1.78.145:7032
淮北新闻综合,http://60.172.83.201:8686/rtp/238.1.78.135:6952
淮北经济生活,http://60.172.83.201:8686/rtp/238.1.78.136:6960
淮南新闻综合,http://60.172.83.201:8686/rtp/238.1.78.113:6776
淮南民生频道,http://60.172.83.201:8686/rtp/238.1.78.114:6784
滁州新闻综合,http://60.172.83.201:8686/rtp/238.1.78.132:6928
滁州科教频道,http://60.172.83.201:8686/rtp/238.1.78.133:6936
滁州公共频道,http://60.172.83.201:8686/rtp/238.1.78.134:6944
蒙城新闻频道,http://60.172.83.201:8686/rtp/238.1.79.19:4264
南陵新闻综合,http://60.172.83.201:8686/rtp/238.1.78.189:7384
祁门综合频道,http://60.172.83.201:8686/rtp/238.1.79.14:4224
湾沚综合频道,http://60.172.83.201:8686/rtp/238.1.78.187:7368
繁昌新闻综合,http://60.172.83.201:8686/rtp/238.1.78.190:7392
桐城综合频道,http://60.172.83.201:8686/rtp/238.1.78.28:6152
太湖新闻综合,http://60.172.83.201:8686/rtp/238.1.79.12:4208
池州新闻综合,http://60.172.83.201:8686/rtp/238.1.78.147:7048
池州文教生活,http://60.172.83.201:8686/rtp/238.1.78.148:7056
义安新闻综合,http://60.172.83.201:8686/rtp/238.1.78.211:7560
阜阳新闻综合,http://60.172.83.201:8686/rtp/238.1.78.124:6864
阜阳生活频道,http://60.172.83.201:8686/rtp/238.1.78.125:6872
阜阳教育频道,http://60.172.83.201:8686/rtp/238.1.78.126:6880
阜阳都市文艺,http://60.172.83.201:8686/rtp/238.1.78.127:6888
泗县新闻频道,http://60.172.83.201:8686/rtp/238.1.78.193:7416
临泉新闻频道,http://60.172.83.201:8686/rtp/238.1.78.29:6160
阜南新闻综合,http://60.172.83.201:8686/rtp/238.1.79.11:4200
亳州综合频道,http://60.172.83.201:8686/rtp/238.1.78.128:6896
亳州农村频道,http://60.172.83.201:8686/rtp/238.1.78.129:6904
徽州新闻频道,http://60.172.83.201:8686/rtp/238.1.78.138:6976
蚌埠新闻综合,http://60.172.83.201:8686/rtp/238.1.78.180:7312
蚌埠生活频道,http://60.172.83.201:8686/rtp/238.1.78.181:7320
寿县新闻综合,http://60.172.83.201:8686/rtp/238.1.78.146:7040
屯溪融媒频道,http://60.172.83.201:8686/rtp/238.1.79.45:4472
芜湖新闻综合,http://60.172.83.201:8686/rtp/238.1.78.112:6768
芜湖生活频道,http://60.172.83.201:8686/rtp/238.1.78.80:6512
无为新闻频道,http://60.172.83.201:8686/rtp/238.1.78.188:7376
马鞍山新闻综合,http://60.172.83.201:8686/rtp/238.1.79.15:4232
马鞍山科教生活,http://60.172.83.201:8686/rtp/238.1.78.77:6488
安庆新闻综合,http://60.172.83.201:8686/rtp/238.1.78.117:6808
安庆经济生活,http://60.172.83.201:8686/rtp/238.1.78.118:6816
潜山综合频道,http://60.172.83.201:8686/rtp/238.1.78.192:7408
黄山区融媒,http://60.172.83.201:8686/rtp/238.1.78.199:7464
歙县综合频道,http://60.172.83.201:8686/rtp/238.1.78.200:7472
休宁新闻综合,http://60.172.83.201:8686/rtp/238.1.79.20:4272
黟县新闻综合,http://60.172.83.201:8686/rtp/238.1.78.149:7064
宣城综合频道,http://60.172.83.201:8686/rtp/238.1.78.142:7008
宣城文旅生活,http://60.172.83.201:8686/rtp/238.1.78.143:7016
广德新闻综合,http://60.172.83.201:8686/rtp/238.1.78.212:7568
广德生活频道,http://60.172.83.201:8686/rtp/238.1.78.213:7576
郎溪新闻频道,http://60.172.83.201:8686/rtp/238.1.78.214:7584
宁国新闻综合,http://60.172.83.201:8686/rtp/238.1.78.216:7600
铜陵新闻综合,http://60.172.83.201:8686/rtp/238.1.78.139:6984
铜陵教育科技,http://60.172.83.201:8686/rtp/238.1.78.141:7000
枞阳电视台,http://60.172.83.201:8686/rtp/238.1.78.210:7552
霍山综合频道,http://60.172.83.201:8686/rtp/238.1.78.220:7632
金寨综合频道,http://60.172.83.201:8686/rtp/238.1.79.21:4280
濉溪新闻频道,http://60.172.83.201:8686/rtp/238.1.78.209:7544
宿州新闻综合,http://60.172.83.201:8686/rtp/238.1.78.121:6840
宿州公共频道,http://60.172.83.201:8686/rtp/238.1.78.122:6848
宿州科教频道,http://60.172.83.201:8686/rtp/238.1.78.123:6856
萧县新闻综合,http://60.172.83.201:8686/rtp/238.1.79.46:4480
五河新闻综合,http://60.172.83.201:8686/rtp/238.1.79.52:4528
固镇新闻综合,http://60.172.83.201:8686/rtp/238.1.79.47:4488
界首综合频道,http://60.172.83.201:8686/rtp/238.1.78.195:7432
利辛新闻综合,http://60.172.83.201:8686/rtp/238.1.78.196:7440
涡阳新闻综合,http://60.172.83.201:8686/rtp/238.1.78.197:7448

湖北电信-组播1,#group#
湖北公共新闻,http://171.113.209.201:4022/rtp/239.69.1.40:9880
湖北经视频道,http://171.113.209.201:4022/rtp/239.69.1.41:9886
湖北综合频道,http://171.113.209.201:4022/rtp/239.69.1.42:9892
湖北垄上频道,http://171.113.209.201:4022/rtp/239.69.1.43:9898
湖北影视频道,http://171.113.209.201:4022/rtp/239.69.1.204:10866
湖北生活频道,http://171.113.209.201:4022/rtp/239.69.1.205:10872
湖北教育频道,http://171.113.209.201:4022/rtp/239.69.1.206:10878
武汉新闻综合,http://171.113.209.201:4022/rtp/239.69.1.145:10506
武汉电视剧,http://171.113.209.201:4022/rtp/239.69.1.146:10512
武汉科技生活,http://171.113.209.201:4022/rtp/239.69.1.251:11148
武汉文体频道,http://171.113.209.201:4022/rtp/239.69.1.147:10518
武汉教育频道,http://171.113.209.201:4022/rtp/239.69.1.60:9994
阳新综合,http://171.113.209.201:4022/rtp/239.69.1.34:9844
房县综合,http://171.113.209.201:4022/rtp/239.69.1.192:10794
蔡甸综合,http://171.113.209.201:4022/rtp/239.69.1.245:11112
CCTV-1综合,http://171.113.209.201:4022/rtp/239.254.96.96:8550
CCTV-2财经,http://171.113.209.201:4022/rtp/239.69.1.102:10250
CCTV-3综艺,http://171.113.209.201:4022/rtp/239.69.1.122:10370
CCTV-4中文国际,http://171.113.209.201:4022/rtp/239.69.1.138:10466
CCTV-5体育,http://171.113.209.201:4022/rtp/239.69.1.123:10376
CCTV-6电影,http://171.113.209.201:4022/rtp/239.69.1.124:10382
CCTV-7国防军事,http://171.113.209.201:4022/rtp/239.69.1.103:10256
CCTV-8电视剧,http://171.113.209.201:4022/rtp/239.69.1.125:10388
CCTV-9纪录,http://171.113.209.201:4022/rtp/239.69.1.104:10262
CCTV-10科教,http://171.113.209.201:4022/rtp/239.69.1.105:10268
CCTV-11戏曲,http://171.113.209.201:4022/rtp/239.69.1.154:10560
CCTV-12社会与法,http://171.113.209.201:4022/rtp/239.69.1.106:10274
CCTV-13新闻,http://171.113.209.201:4022/rtp/239.254.96.161:9040
CCTV-14少儿,http://171.113.209.201:4022/rtp/239.69.1.107:10280
CCTV-15音乐,http://171.113.209.201:4022/rtp/239.69.1.155:10566
CCTV-16奥林匹克,http://171.113.209.201:4022/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://171.113.209.201:4022/rtp/239.69.1.249:11136
CCTV-17农业农村,http://171.113.209.201:4022/rtp/239.69.1.152:10548
CCTV-5+体育赛事,http://171.113.209.201:4022/rtp/239.254.96.234:9484
CCTV 4K,http://171.113.209.201:4022/rtp/239.69.1.12:9712
CHC-影迷电影,http://171.113.209.201:4022/rtp/239.69.1.241:11088
CHC-动作电影,http://171.113.209.201:4022/rtp/239.69.1.242:11094
CHC-家庭影院,http://171.113.209.201:4022/rtp/239.69.1.243:11100
CCTV-第一剧场,http://171.113.209.201:4022/rtp/239.69.1.74:10084
CCTV-兵器科技,http://171.113.209.201:4022/rtp/239.69.1.79:10114
CCTV-风云足球,http://171.113.209.201:4022/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://171.113.209.201:4022/rtp/239.69.1.83:10138
CCTV-世界地理,http://171.113.209.201:4022/rtp/239.69.1.91:10186
CCTV-央视台球,http://171.113.209.201:4022/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://171.113.209.201:4022/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://171.113.209.201:4022/rtp/239.69.1.232:11034
湖北卫视,http://171.113.209.201:4022/rtp/239.254.96.115:8664
河北卫视,http://171.113.209.201:4022/rtp/239.254.96.113:9616
深圳卫视,http://171.113.209.201:4022/rtp/239.254.96.137:8896
湖南卫视,http://171.113.209.201:4022/rtp/239.254.96.139:8908
广东卫视,http://171.113.209.201:4022/rtp/239.254.96.140:8914
北京卫视,http://171.113.209.201:4022/rtp/239.254.96.141:8920
东方卫视,http://171.113.209.201:4022/rtp/239.254.96.142:8926
浙江卫视,http://171.113.209.201:4022/rtp/239.254.96.143:8932
江苏卫视,http://171.113.209.201:4022/rtp/239.254.96.144:8938
天津卫视,http://171.113.209.201:4022/rtp/239.69.1.68:10048
山东卫视,http://171.113.209.201:4022/rtp/239.69.1.69:10054
安徽卫视,http://171.113.209.201:4022/rtp/239.69.1.70:10060
辽宁卫视,http://171.113.209.201:4022/rtp/239.69.1.71:10066
东南卫视,http://171.113.209.201:4022/rtp/239.69.1.108:10286
江西卫视,http://171.113.209.201:4022/rtp/239.69.1.126:10394
重庆卫视,http://171.113.209.201:4022/rtp/239.69.1.149:10530
贵州卫视,http://171.113.209.201:4022/rtp/239.69.1.150:10536
海南卫视,http://171.113.209.201:4022/rtp/239.69.1.151:10542
河南卫视,http://171.113.209.201:4022/rtp/239.69.1.168:10644
四川卫视,http://171.113.209.201:4022/rtp/239.69.1.169:10650
广西卫视,http://171.113.209.201:4022/rtp/239.69.1.191:10788
吉林卫视,http://171.113.209.201:4022/rtp/239.69.1.212:10914
黑龙江卫视,http://171.113.209.201:4022/rtp/239.254.96.138:8902
湖南金鹰纪实,http://171.113.209.201:4022/rtp/239.69.1.109:10292
湖南金鹰卡通,http://171.113.209.201:4022/rtp/239.69.1.248:11130
湖南快乐垂钓,http://171.113.209.201:4022/rtp/239.69.1.142:10488
湖南茶频道,http://171.113.209.201:4022/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://171.113.209.201:4022/rtp/239.69.1.193:10800
河南梨园频道,http://171.113.209.201:4022/rtp/239.69.1.33:9838
河南武术世界,http://171.113.209.201:4022/rtp/239.69.1.47:9922
CETV1,http://171.113.209.201:4022/rtp/239.69.1.110:10298
CGTN记录片,http://171.113.209.201:4022/rtp/239.69.1.233:11040
CGTN西班牙语,http://171.113.209.201:4022/rtp/239.69.1.234:11046
CGTN法语,http://171.113.209.201:4022/rtp/239.69.1.235:11052

湖北电信-组播2,#group#
湖北公共新闻,http://59.172.70.75:4022/rtp/239.69.1.40:9880
湖北经视频道,http://59.172.70.75:4022/rtp/239.69.1.41:9886
湖北综合频道,http://59.172.70.75:4022/rtp/239.69.1.42:9892
湖北垄上频道,http://59.172.70.75:4022/rtp/239.69.1.43:9898
湖北影视频道,http://59.172.70.75:4022/rtp/239.69.1.204:10866
湖北生活频道,http://59.172.70.75:4022/rtp/239.69.1.205:10872
湖北教育频道,http://59.172.70.75:4022/rtp/239.69.1.206:10878
武汉新闻综合,http://59.172.70.75:4022/rtp/239.69.1.145:10506
武汉电视剧,http://59.172.70.75:4022/rtp/239.69.1.146:10512
武汉科技生活,http://59.172.70.75:4022/rtp/239.69.1.251:11148
武汉文体频道,http://59.172.70.75:4022/rtp/239.69.1.147:10518
武汉教育频道,http://59.172.70.75:4022/rtp/239.69.1.60:9994
阳新综合,http://59.172.70.75:4022/rtp/239.69.1.34:9844
房县综合,http://59.172.70.75:4022/rtp/239.69.1.192:10794
蔡甸综合,http://59.172.70.75:4022/rtp/239.69.1.245:11112
CCTV-1综合,http://59.172.70.75:4022/rtp/239.254.96.96:8550
CCTV-2财经,http://59.172.70.75:4022/rtp/239.69.1.102:10250
CCTV-3综艺,http://59.172.70.75:4022/rtp/239.69.1.122:10370
CCTV-4中文国际,http://59.172.70.75:4022/rtp/239.69.1.138:10466
CCTV-5体育,http://59.172.70.75:4022/rtp/239.69.1.123:10376
CCTV-6电影,http://59.172.70.75:4022/rtp/239.69.1.124:10382
CCTV-7国防军事,http://59.172.70.75:4022/rtp/239.69.1.103:10256
CCTV-8电视剧,http://59.172.70.75:4022/rtp/239.69.1.125:10388
CCTV-9纪录,http://59.172.70.75:4022/rtp/239.69.1.104:10262
CCTV-10科教,http://59.172.70.75:4022/rtp/239.69.1.105:10268
CCTV-11戏曲,http://59.172.70.75:4022/rtp/239.69.1.154:10560
CCTV-12社会与法,http://59.172.70.75:4022/rtp/239.69.1.106:10274
CCTV-13新闻,http://59.172.70.75:4022/rtp/239.254.96.161:9040
CCTV-14少儿,http://59.172.70.75:4022/rtp/239.69.1.107:10280
CCTV-15音乐,http://59.172.70.75:4022/rtp/239.69.1.155:10566
CCTV-16奥林匹克,http://59.172.70.75:4022/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://59.172.70.75:4022/rtp/239.69.1.249:11136
CCTV-17农业农村,http://59.172.70.75:4022/rtp/239.69.1.152:10548
CCTV-5+体育赛事,http://59.172.70.75:4022/rtp/239.254.96.234:9484
CCTV 4K,http://59.172.70.75:4022/rtp/239.69.1.12:9712
CHC-影迷电影,http://59.172.70.75:4022/rtp/239.69.1.241:11088
CHC-动作电影,http://59.172.70.75:4022/rtp/239.69.1.242:11094
CHC-家庭影院,http://59.172.70.75:4022/rtp/239.69.1.243:11100
CCTV-第一剧场,http://59.172.70.75:4022/rtp/239.69.1.74:10084
CCTV-兵器科技,http://59.172.70.75:4022/rtp/239.69.1.79:10114
CCTV-风云足球,http://59.172.70.75:4022/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://59.172.70.75:4022/rtp/239.69.1.83:10138
CCTV-世界地理,http://59.172.70.75:4022/rtp/239.69.1.91:10186
CCTV-央视台球,http://59.172.70.75:4022/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://59.172.70.75:4022/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://59.172.70.75:4022/rtp/239.69.1.232:11034
湖北卫视,http://59.172.70.75:4022/rtp/239.254.96.115:8664
河北卫视,http://59.172.70.75:4022/rtp/239.254.96.113:9616
深圳卫视,http://59.172.70.75:4022/rtp/239.254.96.137:8896
湖南卫视,http://59.172.70.75:4022/rtp/239.254.96.139:8908
广东卫视,http://59.172.70.75:4022/rtp/239.254.96.140:8914
北京卫视,http://59.172.70.75:4022/rtp/239.254.96.141:8920
东方卫视,http://59.172.70.75:4022/rtp/239.254.96.142:8926
浙江卫视,http://59.172.70.75:4022/rtp/239.254.96.143:8932
江苏卫视,http://59.172.70.75:4022/rtp/239.254.96.144:8938
天津卫视,http://59.172.70.75:4022/rtp/239.69.1.68:10048
山东卫视,http://59.172.70.75:4022/rtp/239.69.1.69:10054
安徽卫视,http://59.172.70.75:4022/rtp/239.69.1.70:10060
辽宁卫视,http://59.172.70.75:4022/rtp/239.69.1.71:10066
东南卫视,http://59.172.70.75:4022/rtp/239.69.1.108:10286
江西卫视,http://59.172.70.75:4022/rtp/239.69.1.126:10394
重庆卫视,http://59.172.70.75:4022/rtp/239.69.1.149:10530
贵州卫视,http://59.172.70.75:4022/rtp/239.69.1.150:10536
海南卫视,http://59.172.70.75:4022/rtp/239.69.1.151:10542
河南卫视,http://59.172.70.75:4022/rtp/239.69.1.168:10644
四川卫视,http://59.172.70.75:4022/rtp/239.69.1.169:10650
广西卫视,http://59.172.70.75:4022/rtp/239.69.1.191:10788
吉林卫视,http://59.172.70.75:4022/rtp/239.69.1.212:10914
黑龙江卫视,http://59.172.70.75:4022/rtp/239.254.96.138:8902
湖南金鹰纪实,http://59.172.70.75:4022/rtp/239.69.1.109:10292
湖南金鹰卡通,http://59.172.70.75:4022/rtp/239.69.1.248:11130
湖南快乐垂钓,http://59.172.70.75:4022/rtp/239.69.1.142:10488
湖南茶频道,http://59.172.70.75:4022/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://59.172.70.75:4022/rtp/239.69.1.193:10800
河南梨园频道,http://59.172.70.75:4022/rtp/239.69.1.33:9838
河南武术世界,http://59.172.70.75:4022/rtp/239.69.1.47:9922
CETV1,http://59.172.70.75:4022/rtp/239.69.1.110:10298
CGTN记录片,http://59.172.70.75:4022/rtp/239.69.1.233:11040
CGTN西班牙语,http://59.172.70.75:4022/rtp/239.69.1.234:11046
CGTN法语,http://59.172.70.75:4022/rtp/239.69.1.235:11052

广西电信-组播1,#group#
广西卫视,http://171.104.106.168:50112/udp/239.81.0.107:4056
广西综艺旅游,http://171.104.106.168:50112/udp/239.81.0.214:4056
广西影视频道,http://171.104.106.168:50112/udp/239.81.0.250:4056
广西新闻频道,http://171.104.106.168:50112/udp/239.81.0.248:4056
广西都市频道,http://171.104.106.168:50112/udp/239.81.0.247:4056
广西国际频道,http://171.104.106.168:50112/udp/239.81.0.8:4056
广西移动电视,http://171.104.106.168:50112/udp/239.81.0.10:4056
南宁新闻综合,http://171.104.106.168:50112/udp/239.81.0.241:4056
CCTV-1综合,http://171.104.106.168:50112/udp/239.81.0.102:4056
CCTV-2财经,http://171.104.106.168:50112/udp/239.81.0.115:4056
CCTV-3综艺,http://171.104.106.168:50112/udp/239.81.0.231:4056
CCTV-4中文国际,http://171.104.106.168:50112/udp/239.81.0.96:4056
CCTV-5体育,http://171.104.106.168:50112/udp/239.81.0.232:4056
CCTV-6电影,http://171.104.106.168:50112/udp/239.81.0.233:4056
CCTV-7国防军事,http://171.104.106.168:50112/udp/239.81.0.116:4056
CCTV-8电视剧,http://171.104.106.168:50112/udp/239.81.0.234:4056
CCTV-9纪录,http://171.104.106.168:50112/udp/239.81.0.117:4056
CCTV-10科教,http://171.104.106.168:50112/udp/239.81.0.118:4056
CCTV-11戏曲,http://171.104.106.168:50112/udp/239.81.0.229:4056
CCTV-12社会与法,http://171.104.106.168:50112/udp/239.81.0.119:4056
CCTV-13新闻,http://171.104.106.168:50112/udp/239.81.0.206:4056
CCTV-14少儿,http://171.104.106.168:50112/udp/239.81.0.120:4056
CCTV-15音乐,http://171.104.106.168:50112/udp/239.81.0.230:4056
CCTV-17农业农村,http://171.104.106.168:50112/udp/239.81.0.228:4056
CCTV-5+体育赛事,http://171.104.106.168:50112/udp/239.81.0.101:4056
北京卫视,http://171.104.106.168:50112/udp/239.81.0.109:4056
天津卫视,http://171.104.106.168:50112/udp/239.81.0.113:4056
东方卫视,http://171.104.106.168:50112/udp/239.81.0.111:4056
浙江卫视,http://171.104.106.168:50112/udp/239.81.0.108:4056
安徽卫视,http://171.104.106.168:50112/udp/239.81.0.211:4056
江苏卫视,http://171.104.106.168:50112/udp/239.81.0.106:4056
山东卫视,http://171.104.106.168:50112/udp/239.81.0.114:4056
广东卫视,http://171.104.106.168:50112/udp/239.81.0.104:4056
四川卫视,http://171.104.106.168:50112/udp/239.81.0.130:4056
深圳卫视,http://171.104.106.168:50112/udp/239.81.0.103:4056
湖南卫视,http://171.104.106.168:50112/udp/239.81.0.110:4056
湖北卫视,http://171.104.106.168:50112/udp/239.81.0.112:4056
河北卫视,http://171.104.106.168:50112/udp/239.81.0.94:4056
江西卫视,http://171.104.106.168:50112/udp/239.81.0.204:4056
东南卫视,http://171.104.106.168:50112/udp/239.81.0.215:4056
贵州卫视,http://171.104.106.168:50112/udp/239.81.0.95:4056
辽宁卫视,http://171.104.106.168:50112/udp/239.81.0.210:4056
黑龙江卫视,http://171.104.106.168:50112/udp/239.81.0.105:4056
甘肃卫视,http://171.104.106.168:50112/udp/239.81.0.207:4056
重庆卫视,http://171.104.106.168:50112/udp/239.81.0.47:4056
吉林卫视,http://171.104.106.168:50112/udp/239.81.0.58:4056
陕西卫视,http://171.104.106.168:50112/udp/239.81.0.89:4056
山西卫视,http://171.104.106.168:50112/udp/239.81.0.49:4056
河南卫视,http://171.104.106.168:50112/udp/239.81.0.44:4056
宁夏卫视,http://171.104.106.168:50112/udp/239.81.0.60:4056
内蒙古卫视,http://171.104.106.168:50112/udp/239.81.0.54:4056
青海卫视,http://171.104.106.168:50112/udp/239.81.0.53:4056
新疆卫视,http://171.104.106.168:50112/udp/239.81.0.46:4056
西藏卫视,http://171.104.106.168:50112/udp/239.81.0.55:4056
云南卫视,http://171.104.106.168:50112/udp/239.81.0.45:4056
海南卫视,http://171.104.106.168:50112/udp/239.81.0.48:4056
三沙卫视,http://171.104.106.168:50112/udp/239.81.0.242:4056
大湾区卫视,http://171.104.106.168:50112/udp/239.81.0.32:4056
厦门卫视,http://171.104.106.168:50112/udp/239.81.0.212:4056
兵团卫视,http://171.104.106.168:50112/udp/239.81.0.213:4056
山东教育卫视,http://171.104.106.168:50112/udp/239.81.0.93:4056
嘉佳卡通,http://171.104.106.168:50112/udp/239.81.0.64:4056
卡酷动画,http://171.104.106.168:50112/udp/239.81.0.62:4056
金鹰卡通,http://171.104.106.168:50112/udp/239.81.0.61:4056
